LAT,LON,YEAR,MO,DY,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,PRECTOT,WS10M,PS,QV2M,ALLSKY_SFC_SW_DWN
-37.63269,145.79811,2007,5,25,4.86,4.87,15.91,9.38,11.9,0.05,2.02,97.76,5.51,2.95
-37.63269,145.79811,2007,5,26,4.85,4.86,17.26,8.07,11.4,0.06,1.45,97.99,5.51,3.23
-37.63269,145.79811,2007,5,27,4.06,4.07,15.2,6.98,11.15,0.07,2.17,97.52,5.23,2.57
-37.63269,145.79811,2007,5,28,8.55,8.55,15.95,12.84,14.02,1.03,2.4,97.1,7.17,0.97
-37.63269,145.79811,2007,5,29,9.7,9.7,17.78,8.5,13.74,16.96,3.35,96.21,7.84,1.09
-37.63269,145.79811,2007,5,30,4.62,4.62,9.57,5.56,7.49,4.52,2.13,97.19,5.46,2.17
-37.63269,145.79811,2007,5,31,5.35,5.35,8.22,6.54,7.38,9.53,2.28,97.31,5.79,1.3
-37.63269,145.79811,2007,6,1,4.53,4.53,10.92,5,7.19,0.13,0.83,97.64,5.41,2.29
-37.63269,145.79811,2007,6,2,5.49,5.49,10.9,4.86,6.95,5.7,1.24,97.48,5.8,1.9
-37.63269,145.79811,2007,6,3,4.4,4.4,11.54,3.92,6.77,1.07,1.14,97.58,5.35,2.42
-37.63269,145.79811,2007,6,4,5.22,5.23,10.83,4.51,6.8,0.81,0.84,97.77,5.67,1.72
-37.63269,145.79811,2007,6,5,5.76,5.76,11.99,5.76,7.67,0.28,0.78,98.03,5.86,2.17
-37.63269,145.79811,2007,6,6,5.44,5.44,12.13,3.59,7.52,0.28,0.92,97.65,5.77,2.1
-37.63269,145.79811,2007,6,7,7.13,7.13,11.67,6.64,8.5,0.92,1.29,97.43,6.48,1.99
-37.63269,145.79811,2007,6,8,4.97,4.97,11.82,5.13,7.85,0.48,1.46,97.43,5.59,2.64
-37.63269,145.79811,2007,6,9,7.6,7.6,11.94,5.31,8.85,1.41,1.47,97.13,6.72,2.53
-37.63269,145.79811,2007,6,10,5.5,5.5,12.27,4.19,7.74,0.25,1.13,97.01,5.83,2.53
-37.63269,145.79811,2007,6,11,6.16,6.16,8.28,5.45,6.85,6.21,1.08,97.24,6.08,1.5
-37.63269,145.79811,2007,6,12,6.17,6.17,8.26,5.77,6.61,5.15,1.33,97.75,6.05,1.84
-37.63269,145.79811,2007,6,13,4.35,4.35,7.8,2.15,5.59,5.8,1.54,98.11,5.33,2.08
-37.63269,145.79811,2007,6,14,3.35,3.35,8.87,0.62,4.59,0.79,1.43,98.45,4.95,2.52
-37.63269,145.79811,2007,6,15,6.19,6.19,12.17,4.61,7.37,0.73,1.13,98.17,6.04,2.78
-37.63269,145.79811,2007,6,16,6.08,6.08,12.78,5.31,7.59,0.54,0.75,97.79,6.01,1.84
-37.63269,145.79811,2007,6,17,5.57,5.57,10.32,4.18,6.59,0.97,0.92,97.61,5.82,1.51
-37.63269,145.79811,2007,6,18,1.27,1.28,8.19,2.29,4.68,0.66,1.23,97.22,4.3,1.9
-37.63269,145.79811,2007,6,19,5.42,5.42,7.63,3.2,5.78,12.52,2.24,96.74,5.82,1.19
-37.63269,145.79811,2007,6,20,4.73,4.73,6.82,3.37,5.11,5.86,1.48,96.55,5.55,1.56
-37.63269,145.79811,2007,6,21,3.16,3.17,7.21,1.08,5.03,9.29,1.62,96.66,5.02,1.92
-37.63269,145.79811,2007,6,22,4.35,4.35,7.75,0.22,4.63,0.72,1.08,97.53,5.43,1.55
-37.63269,145.79811,2007,6,23,6.3,6.3,9.03,5.92,7.41,0.69,0.53,97.93,6.1,1.39
-37.63269,145.79811,2007,6,24,2.07,2.08,10.74,1.88,4.99,0.03,1.31,97.89,4.54,2.61
-37.63269,145.79811,2007,6,25,3.68,3.69,11,3.37,6.55,0.15,1.31,97.44,5.17,1.62
-37.63269,145.79811,2007,6,26,4.77,4.77,9.61,3.43,6.34,0.85,0.95,97.18,5.54,1.68
-37.63269,145.79811,2007,6,27,8.3,8.3,9.75,7.14,8.75,49.73,3.15,96.26,7.12,0.67
-37.63269,145.79811,2007,6,28,8.37,8.37,9.85,7.38,8.91,9.54,2.08,96.48,7.13,1.37
-37.63269,145.79811,2007,6,29,6.18,6.18,8.52,5.74,7.1,3.35,1.23,95.94,6.17,1.44
-37.63269,145.79811,2007,6,30,5.71,5.71,8.49,5.62,6.86,4.85,1.77,95.99,5.98,1.91
-37.63269,145.79811,2007,7,1,6.62,6.62,9.52,5.25,7.31,10.42,1.87,96.11,6.36,1.54
-37.63269,145.79811,2007,7,2,5.9,5.9,8.15,6.11,7.07,5.08,1.98,96.25,6.03,1.68
-37.63269,145.79811,2007,7,3,6.6,6.6,11.82,7.49,9.05,0.82,1.88,96.29,6.35,2.57
-37.63269,145.79811,2007,7,4,6.77,6.77,9,6.87,8,12.89,2.06,95.39,6.47,1.76
-37.63269,145.79811,2007,7,5,5.6,5.6,6.67,5.31,5.96,8.99,1.3,95.26,5.97,1.58
-37.63269,145.79811,2007,7,6,4.2,4.2,6.8,2.76,4.78,8.52,1.33,96.31,5.36,1.46
-37.63269,145.79811,2007,7,7,3.71,3.71,6.5,2.89,4.26,2.76,0.7,96.46,5.16,1.98
-37.63269,145.79811,2007,7,8,6.05,6.05,8.63,4.01,6.2,7.89,1.24,97.37,6.06,1.74
-37.63269,145.79811,2007,7,9,6.53,6.53,9.59,5.07,7.41,3.16,1.41,98,6.19,2.26
-37.63269,145.79811,2007,7,10,4.37,4.37,10.92,4.21,6.29,0.31,0.8,98.05,5.33,2.89
-37.63269,145.79811,2007,7,11,4.09,4.09,11.35,3.02,6.36,1.13,0.99,97.84,5.24,2.54
-37.63269,145.79811,2007,7,12,5.19,5.19,7.37,3.96,5.56,3.93,0.93,97.72,5.66,1.75
-37.63269,145.79811,2007,7,13,5.61,5.61,7.51,4.43,5.89,7.19,1.34,97.63,5.83,2.17
-37.63269,145.79811,2007,7,14,4.06,4.06,7.37,3.41,4.99,2.6,1.06,97.55,5.23,2.42
-37.63269,145.79811,2007,7,15,3.99,3.99,7.06,1.98,4.4,2.54,1.17,97.65,5.21,2.27
-37.63269,145.79811,2007,7,16,1.7,1.71,9.17,0.85,4.51,0.07,1.82,97.49,4.43,2.25
-37.63269,145.79811,2007,7,17,1.61,1.62,5.92,2.24,4.07,15.11,2.59,96.84,4.43,0.72
-37.63269,145.79811,2007,7,18,3.31,3.31,5.7,2.36,3.69,6.29,1.47,97.82,4.95,2.11
-37.63269,145.79811,2007,7,19,5.43,5.43,7.35,4.15,5.7,4.05,1.22,98.41,5.72,1.89
-37.63269,145.79811,2007,7,20,5.03,5.03,7.31,4.05,5.39,1.75,0.84,98.53,5.54,2.06
-37.63269,145.79811,2007,7,21,3.29,3.3,9.88,2.43,5.51,0.34,0.64,98.5,4.91,2.58
-37.63269,145.79811,2007,7,22,2.75,2.75,10.81,0.3,4.79,0.21,1.39,98.41,4.73,3.35
-37.63269,145.79811,2007,7,23,3.28,3.29,11.49,2.04,6.34,0.48,1.48,98.12,4.93,2.99
-37.63269,145.79811,2007,7,24,4.65,4.65,12.8,6.49,8.92,0.02,1.9,97.64,5.47,2.65
-37.63269,145.79811,2007,7,25,6.05,6.06,14.32,7.11,10.3,0.3,2.04,97.2,6.03,3.09
-37.63269,145.79811,2007,7,26,7.64,7.64,12.2,7.98,9.98,5.91,2.11,96.74,6.8,1.79
-37.63269,145.79811,2007,7,27,7.44,7.44,10.33,7.07,8.9,5.78,1.96,96.45,6.69,1.65
-37.63269,145.79811,2007,7,28,6.17,6.17,8.75,4.72,7,2.94,1.55,96.86,6.11,2.26
-37.63269,145.79811,2007,7,29,4.87,4.87,9.84,3.65,6.16,0.28,0.94,96.85,5.58,1.89
-37.63269,145.79811,2007,7,30,6.15,6.15,9.39,3.91,6.46,1.79,0.87,97.21,6.11,1.86
-37.63269,145.79811,2007,7,31,5.04,5.04,9.63,4.63,7.29,0.16,2.21,96.69,5.65,2.06
-37.63269,145.79811,2007,8,1,6.17,6.17,11.33,7.09,9.1,3.88,2.39,96.03,6.16,1.98
-37.63269,145.79811,2007,8,2,4.9,4.91,10.65,6.45,8.74,3,2.3,96.06,5.67,2.29
-37.63269,145.79811,2007,8,3,3.88,3.89,6.85,3.71,5.33,4.01,1.78,96.56,5.23,2.38
-37.63269,145.79811,2007,8,4,4,4,8.38,3.36,5.48,6.87,1.89,96.83,5.27,1.71
-37.63269,145.79811,2007,8,5,6.42,6.42,8.61,5.25,6.87,5.99,1.71,97.17,6.2,1.98
-37.63269,145.79811,2007,8,6,7.56,7.56,11.63,7.33,8.9,2.68,1.42,97.56,6.67,1.92
-37.63269,145.79811,2007,8,7,5.21,5.21,11.96,5.35,8.73,0.05,2.28,97.1,5.69,2.65
-37.63269,145.79811,2007,8,8,4.95,4.96,11.39,6.9,9.42,0.55,2.42,96.59,5.62,2.55
-37.63269,145.79811,2007,8,9,6.86,6.86,10.65,7.95,9.53,3.36,2.96,96.45,6.47,1.44
-37.63269,145.79811,2007,8,10,6.4,6.4,12.23,9.04,10.8,0.48,3.32,96.12,6.25,0.9
-37.63269,145.79811,2007,8,11,8.83,8.83,12.5,8.18,10.5,14.54,1.95,96.32,7.41,1.64
-37.63269,145.79811,2007,8,12,6.12,6.12,7.83,4.14,6.51,7.53,0.92,97.4,6.06,2.08
-37.63269,145.79811,2007,8,13,3.39,3.39,8.21,3.41,4.94,1.51,1.05,98.12,4.96,3.19
-37.63269,145.79811,2007,8,14,3.59,3.6,11.43,3.65,6.45,0.43,1.18,98.14,5.04,4.07
-37.63269,145.79811,2007,8,15,3.98,3.99,13.16,3.15,7.43,0.03,1.19,97.68,5.21,3.64
-37.63269,145.79811,2007,8,16,5.98,5.98,12,4.52,7.61,1.65,1.2,97.04,6.06,1.52
-37.63269,145.79811,2007,8,17,6.69,6.69,13.18,5.24,8.24,2.12,1.14,97.03,6.32,2.14
-37.63269,145.79811,2007,8,18,5.64,5.64,10.6,4.99,6.88,0.67,0.85,97.98,5.82,2.65
-37.63269,145.79811,2007,8,19,5.17,5.17,12.22,4.46,7.44,0.35,0.87,98.46,5.62,3.06
-37.63269,145.79811,2007,8,20,3.49,3.5,13.14,3.23,7.11,0,0.99,98.44,4.99,3.85
-37.63269,145.79811,2007,8,21,5.69,5.69,11.24,3.78,7.39,0.44,1.48,98.42,5.81,2.66
-37.63269,145.79811,2007,8,22,4.23,4.24,12.71,4.37,7.66,0.06,1,98.39,5.26,3.61
-37.63269,145.79811,2007,8,23,4.2,4.21,13.29,4.99,8.1,0,1.17,98.14,5.26,3.05
-37.63269,145.79811,2007,8,24,6.5,6.5,14.43,5.46,9.78,0.08,1.56,97.72,6.21,3.35
-37.63269,145.79811,2007,8,25,7.01,7.02,16.55,6.45,10.96,0.12,1.49,97.38,6.45,4
-37.63269,145.79811,2007,8,26,8.08,8.08,17.31,7.11,11.56,1.54,1.39,97.27,6.97,3.48
-37.63269,145.79811,2007,8,27,7.32,7.33,18.65,6.48,12.45,0.02,1.72,97.31,6.68,4.51
-37.63269,145.79811,2007,8,28,6.24,6.25,16.24,7.76,12.55,0,1.5,97.24,6.14,4.08
-37.63269,145.79811,2007,8,29,5.99,5.99,15.16,5.25,9.37,0.01,0.8,97.81,5.98,4.4
-37.63269,145.79811,2007,8,30,6.67,6.67,17.16,6.24,12.16,0.04,2.2,97.26,6.32,4.75
-37.63269,145.79811,2007,8,31,4.59,4.6,16.15,5.79,10.89,3.04,2.78,96.92,5.49,2.01
-37.63269,145.79811,2007,9,1,3.36,3.37,13.28,3.63,7.74,0.01,1.15,97.98,4.97,4.58
-37.63269,145.79811,2007,9,2,3.53,3.54,14.14,3.86,8.72,0.1,1.58,97.58,5.05,4.39
-37.63269,145.79811,2007,9,3,4.56,4.57,10.31,4.26,6.98,4.12,1.51,97.91,5.42,3.78
-37.63269,145.79811,2007,9,4,2.3,2.31,11.32,2.44,6.15,0.67,1.49,98.6,4.57,4.65
-37.63269,145.79811,2007,9,5,2.41,2.43,13.92,1.72,7.36,0.04,1,98.65,4.63,4.75
-37.63269,145.79811,2007,9,6,4.37,4.38,14.65,4.02,9.16,0.2,1.15,98.33,5.33,4.31
-37.63269,145.79811,2007,9,7,5.58,5.59,15.52,4.63,9.76,0.02,1.24,97.81,5.83,3.96
-37.63269,145.79811,2007,9,8,5.42,5.43,16.22,5.54,10.5,0,1,97.48,5.79,4.63
-37.63269,145.79811,2007,9,9,6.45,6.46,15.31,5.65,10.23,1.86,1.51,97.13,6.23,4.75
-37.63269,145.79811,2007,9,10,7.64,7.64,15.58,8.67,11.81,4.1,2.44,96.07,6.82,2.49
-37.63269,145.79811,2007,9,11,8.96,8.96,10.96,8.36,9.41,16.33,1.93,96.05,7.46,1.35
-37.63269,145.79811,2007,9,12,7.23,7.23,12.51,6.25,9.28,1.84,1.11,96.72,6.59,2.15
-37.63269,145.79811,2007,9,13,5.45,5.46,16.43,5.71,11.71,0.01,2.39,96.24,5.86,4.12
-37.63269,145.79811,2007,9,14,6.13,6.13,14.97,6.71,10.23,4.02,2.22,96.03,6.15,2.51
-37.63269,145.79811,2007,9,15,4.4,4.4,12.37,5.77,8.15,0.89,1.17,96.75,5.41,3.82
-37.63269,145.79811,2007,9,16,3.94,3.95,15.85,4.72,9.27,6.66,2.32,95.97,5.36,3.45
-37.63269,145.79811,2007,9,17,5.41,5.42,11.26,5.03,7.93,4.69,1.93,96.67,5.81,3.3
-37.63269,145.79811,2007,9,18,5.12,5.12,16.29,1.91,9.35,0.14,1.21,97.02,5.7,5.47
-37.63269,145.79811,2007,9,19,5.1,5.11,12.15,8.38,10.3,2.19,2.16,96.27,5.79,1.61
-37.63269,145.79811,2007,9,20,5.12,5.13,11.02,5.17,8,2.45,1.53,96.94,5.71,4.16
-37.63269,145.79811,2007,9,21,5.53,5.53,13.77,4.77,8.8,1.34,1.47,97.28,5.85,3.53
-37.63269,145.79811,2007,9,22,2.11,2.13,13.96,2.48,7.52,0.01,1.12,97.54,4.59,6.4
-37.63269,145.79811,2007,9,23,3.57,3.58,15.29,3.49,9.9,0.04,1.9,97.03,5.1,4.55
-37.63269,145.79811,2007,9,24,4.32,4.33,13.54,6.01,9.41,0.1,1.25,96.85,5.38,5.58
-37.63269,145.79811,2007,9,25,6.11,6.12,15.6,5.21,9.69,0.2,0.91,96.9,6.1,5.56
-37.63269,145.79811,2007,9,26,7.9,7.9,15.65,6.87,10.88,0.55,1.33,96.44,6.95,1.36
-37.63269,145.79811,2007,9,27,7.13,7.13,14.96,6.19,11.38,4.46,2.01,96.18,6.57,2.57
-37.63269,145.79811,2007,9,28,5.1,5.11,12.04,5.67,8.69,7.38,2.72,95.86,5.8,3.62
-37.63269,145.79811,2007,9,29,3.64,3.65,12.17,4.88,8.43,1.12,2.39,96.7,5.13,3.32
-37.63269,145.79811,2007,9,30,8.9,8.9,13.72,9.06,10.74,8.14,2.59,96.5,7.41,1.17
-37.63269,145.79811,2007,10,1,7.71,7.72,15.45,8.48,11.29,2.56,1.95,96.72,6.82,4.5
-37.63269,145.79811,2007,10,2,5.92,5.93,16.73,6.55,12.1,0.02,1.66,96.76,6.02,6.27
-37.63269,145.79811,2007,10,3,2.93,2.96,16.18,6.88,12.21,0.96,2.62,96.12,4.92,4.52
-37.63269,145.79811,2007,10,4,4.73,4.73,14.87,5.71,10.16,1.18,2.1,96.89,5.56,4.44
-37.63269,145.79811,2007,10,5,8.21,8.22,16.17,7.65,11.96,6.62,1.76,96.46,7.07,4.73
-37.63269,145.79811,2007,10,6,5.91,5.91,12.3,5.05,8.85,4.05,1.42,96.4,6.05,4.3
-37.63269,145.79811,2007,10,7,2.76,2.78,12.15,2.93,7.33,0.67,1.2,96.65,4.83,4.85
-37.63269,145.79811,2007,10,8,2.82,2.84,13.95,3.05,8.12,0.05,0.96,96.75,4.84,5.14
-37.63269,145.79811,2007,10,9,4.77,4.78,14.91,3,8.48,0.24,0.99,96.79,5.55,6.07
-37.63269,145.79811,2007,10,10,5.45,5.46,18.44,4.75,11.64,0.31,1.38,96.38,5.87,4.6
-37.63269,145.79811,2007,10,11,8.24,8.24,19.37,9.06,13.68,1.13,1.51,95.99,7.15,3.76
-37.63269,145.79811,2007,10,12,5.13,5.13,9.5,4.54,7.25,6.81,1.71,96.48,5.75,3.88
-37.63269,145.79811,2007,10,13,4.87,4.88,11.89,4.69,8.08,1.62,1.53,97.22,5.56,2.67
-37.63269,145.79811,2007,10,14,7.13,7.13,17.81,6.1,11.41,0.36,1.62,97.35,6.51,5.66
-37.63269,145.79811,2007,10,15,6.34,6.35,22.09,8.93,15.91,0.17,2.09,96.81,6.21,6.68
-37.63269,145.79811,2007,10,16,3.03,3.06,16.74,5.97,9.97,1.52,2.67,97.05,4.96,5.21
-37.63269,145.79811,2007,10,17,3.18,3.2,16.25,4.02,9.42,0.53,1.09,97.94,4.92,7.52
-37.63269,145.79811,2007,10,18,3.13,3.15,19.07,5.23,13.15,0.02,2.33,97.48,4.91,6.89
-37.63269,145.79811,2007,10,19,4.97,4.99,17.83,6.98,13.72,0,1.45,97.62,5.61,6.99
-37.63269,145.79811,2007,10,20,6.51,6.52,23.17,3.64,14.19,0,1.11,97.6,6.3,7.95
-37.63269,145.79811,2007,10,21,7.38,7.39,27.12,10.36,19.39,0,1.78,96.9,6.88,4.26
-37.63269,145.79811,2007,10,22,10.29,10.29,20.12,10.49,16.18,1.96,1.24,96.7,8.17,2.65
-37.63269,145.79811,2007,10,23,6.27,6.28,15.79,6.65,10.6,1.3,1.27,96.78,6.22,4.24
-37.63269,145.79811,2007,10,24,5.79,5.8,19.26,6.17,11.81,0.11,1.37,96.93,5.97,6.24
-37.63269,145.79811,2007,10,25,9,9,17.11,7.67,11.25,2.37,1,96.89,7.43,0.33
-37.63269,145.79811,2007,10,26,11.15,11.15,19.63,8.63,13.7,1.49,0.58,96.52,8.65,2.84
-37.63269,145.79811,2007,10,27,11.38,11.38,24.3,11.75,18.15,0.11,1.52,96.02,8.81,5.48
-37.63269,145.79811,2007,10,28,8.33,8.34,20.82,12.63,17.97,1.31,2.5,95.16,7.38,3.75
-37.63269,145.79811,2007,10,29,2.19,2.24,17.91,7.99,13.1,1.67,1.94,95.88,4.76,6.27
-37.63269,145.79811,2007,10,30,5.33,5.34,19.25,7.68,13.75,0.01,1.5,96.9,5.78,6.15
-37.63269,145.79811,2007,10,31,7.35,7.36,19.74,8.98,14.09,0.25,0.7,97.43,6.59,3.21
-37.63269,145.79811,2007,11,1,10.35,10.35,21.27,8.87,14.87,5.48,1.02,96.97,8.21,3.56
-37.63269,145.79811,2007,11,2,10.48,10.48,20.05,12.12,15.09,0.64,1.03,96.51,8.23,3.23
-37.63269,145.79811,2007,11,3,11.61,11.61,17.18,10.32,13.67,12.95,0.96,96.09,8.92,1.89
-37.63269,145.79811,2007,11,4,9.2,9.2,12.12,7.15,10.46,46.54,1.87,96.36,7.61,1.74
-37.63269,145.79811,2007,11,5,5.46,5.47,14.17,6.32,9.61,2.74,1.86,97.64,5.76,6.23
-37.63269,145.79811,2007,11,6,6.65,6.65,17.2,6.1,11.54,0.22,1.42,97.82,6.26,7.38
-37.63269,145.79811,2007,11,7,7.39,7.39,18.19,7.66,12.54,0.27,1.37,97.84,6.57,6.19
-37.63269,145.79811,2007,11,8,7.88,7.88,18.69,7.56,13.03,0.11,0.93,97.89,6.79,6.64
-37.63269,145.79811,2007,11,9,9.02,9.02,21.5,8.18,15.09,0.98,0.95,97.71,7.39,7.05
-37.63269,145.79811,2007,11,10,10.46,10.46,22.71,9.58,16.57,1.49,1.3,97.59,8.13,6.79
-37.63269,145.79811,2007,11,11,8.43,8.44,23.66,11.58,16.97,0.01,0.91,97.71,7.17,8.7
-37.63269,145.79811,2007,11,12,8.12,8.12,21.24,9.07,14.79,0.02,1.21,97.76,6.94,8.06
-37.63269,145.79811,2007,11,13,10.06,10.07,25.13,9.27,17.06,0.01,0.63,97.26,7.98,7.23
-37.63269,145.79811,2007,11,14,10.59,10.59,23.51,12.11,17.33,0.02,1.11,96.95,8.26,7.07
-37.63269,145.79811,2007,11,15,9.53,9.53,24.64,10.08,16.92,0.01,0.91,97.05,7.7,7.88
-37.63269,145.79811,2007,11,16,10.38,10.38,29.57,12.53,21.25,0,1.09,96.82,8.3,8.81
-37.63269,145.79811,2007,11,17,12.7,12.7,28.3,16.51,21.48,1.47,1.29,96.46,9.65,4.09
-37.63269,145.79811,2007,11,18,14.71,14.71,25.48,16.66,20.89,2.8,1.64,96.64,10.87,5.42
-37.63269,145.79811,2007,11,19,13.19,13.2,32.06,17.49,24.39,0,1.44,96.67,9.92,7.84
-37.63269,145.79811,2007,11,20,11.9,11.9,32.91,17.24,24.62,2.18,1.67,96.65,9.12,6.39
-37.63269,145.79811,2007,11,21,11.18,11.18,17.41,9.12,13.4,15.81,2,96.73,8.62,0.34
-37.63269,145.79811,2007,11,22,8.4,8.41,16.86,8.62,12.15,2.6,1.59,96.86,7.12,2.25
-37.63269,145.79811,2007,11,23,8.42,8.43,21.03,9.71,14.39,0.63,1.48,97.09,7.12,7.49
-37.63269,145.79811,2007,11,24,9.8,9.8,25.55,8.43,16.45,0.02,1.08,97.36,7.8,8.81
-37.63269,145.79811,2007,11,25,8.94,8.94,24.44,10.21,16.29,0.01,1.28,97.51,7.34,7.7
-37.63269,145.79811,2007,11,26,8.52,8.52,23.28,10.35,16.13,0.01,1.53,97.34,7.16,6.9
-37.63269,145.79811,2007,11,27,12.55,12.55,26.95,11.66,19.32,1.18,1.2,97.08,9.42,7.86
-37.63269,145.79811,2007,11,28,14.94,14.94,22.76,16.01,19.31,3.01,1.1,97.05,10.96,4.47
-37.63269,145.79811,2007,11,29,14.44,14.45,25.13,13.24,18.47,5.57,1,97.14,10.64,4.3
-37.63269,145.79811,2007,11,30,12.99,13,25.52,13.68,18.82,0.96,1.04,96.92,9.7,6.93
-37.63269,145.79811,2007,12,1,11.38,11.38,27.4,12.38,19.86,0.09,0.9,96.77,8.75,7.15
-37.63269,145.79811,2007,12,2,12.69,12.7,28.74,15.49,22,0.11,1.69,96.32,9.55,6.54
-37.63269,145.79811,2007,12,3,15.06,15.06,23.74,13.35,18.56,15.3,1.2,95.72,11.23,2.92
-37.63269,145.79811,2007,12,4,9.53,9.54,22.54,11.84,16.39,0.23,1.26,96.24,7.8,6.5
-37.63269,145.79811,2007,12,5,9.97,9.98,25.81,10.66,18,0.16,0.87,96.82,7.93,8.31
-37.63269,145.79811,2007,12,6,12.07,12.07,29.7,13.02,22.37,0.03,1.5,96.75,9.17,7.74
-37.63269,145.79811,2007,12,7,11.2,11.21,23.28,11.94,20.03,1.8,1.82,96.58,8.81,4.63
-37.63269,145.79811,2007,12,8,8.33,8.34,26.58,9.8,18.37,0.02,0.84,96.68,7.15,9.17
-37.63269,145.79811,2007,12,9,8.96,8.96,22.14,10.41,15.79,0.44,1.44,96.47,7.48,2.95
-37.63269,145.79811,2007,12,10,3.74,3.76,17.86,7.5,12.54,0.03,1.36,96.99,5.16,6.2
-37.63269,145.79811,2007,12,11,6.54,6.55,20.99,7.05,14.23,0.15,1.19,97.34,6.26,7.22
-37.63269,145.79811,2007,12,12,7.81,7.82,24.76,9.17,17.33,0,1.16,97.42,6.81,8.62
-37.63269,145.79811,2007,12,13,8.57,8.57,27.12,12.45,19.7,0,1.27,97.26,7.16,6.81
-37.63269,145.79811,2007,12,14,9.21,9.21,29.5,13.45,21.67,0,1.22,96.79,7.53,7.38
-37.63269,145.79811,2007,12,15,11.75,11.75,19.03,11.88,16.31,4.31,1.17,96.68,8.95,1.3
-37.63269,145.79811,2007,12,16,7.41,7.42,20.5,10.29,14.31,1.05,1.57,96.88,6.72,5.44
-37.63269,145.79811,2007,12,17,7.31,7.32,25.4,9.2,17.02,0.17,1.4,97.15,6.63,8.15
-37.63269,145.79811,2007,12,18,9.03,9.03,24.95,12.38,18.47,0.08,1.18,97.09,7.41,4.49
-37.63269,145.79811,2007,12,19,11.65,11.66,27.1,15.91,20.93,1.39,1.36,96.74,8.91,3.41
-37.63269,145.79811,2007,12,20,15.72,15.73,26.7,17.69,21.61,14.88,1.47,96.55,11.63,2.57
-37.63269,145.79811,2007,12,21,17.12,17.12,27.68,16.55,21.75,20.81,2.05,95.84,12.8,3.01
-37.63269,145.79811,2007,12,22,12.27,12.27,18.8,8.79,13.87,41.09,2.17,95.41,9.59,3.9
-37.63269,145.79811,2007,12,23,7.09,7.09,15.29,6.96,11.34,1.54,1.46,96.8,6.52,4.43
-37.63269,145.79811,2007,12,24,7.08,7.09,15.33,8.88,12.02,2.5,1.88,97.09,6.6,4.59
-37.63269,145.79811,2007,12,25,6.34,6.35,18.4,5.84,12.54,0.05,1.42,97.68,6.13,7.91
-37.63269,145.79811,2007,12,26,8.43,8.43,23.66,7.68,15.8,0,1.21,97.45,7.08,8.87
-37.63269,145.79811,2007,12,27,8.44,8.44,23.77,9.95,16.66,0,1.01,97.15,7.13,9.02
-37.63269,145.79811,2007,12,28,9.06,9.07,29.92,12.85,21.88,0,1.33,96.72,7.52,8.63
-37.63269,145.79811,2007,12,29,9.73,9.74,32.9,17.65,24.69,0,1.62,96.7,7.92,9.55
-37.63269,145.79811,2007,12,30,13.31,13.31,31.2,14.69,22.56,0.01,0.77,97.05,9.87,7.9
-37.63269,145.79811,2007,12,31,12.74,12.74,34.87,17.32,26.74,0,1.72,96.85,9.54,9.16
-37.63269,145.79811,2008,1,1,11.12,11.12,34.87,17.9,26.93,0.03,1.73,96.61,8.59,8.62
-37.63269,145.79811,2008,1,2,9.52,9.52,26.32,13.86,19.63,0,1.64,96.84,7.72,8.52
-37.63269,145.79811,2008,1,3,12.13,12.13,29.15,14.1,20.99,0.03,1.76,96.96,9.12,8.44
-37.63269,145.79811,2008,1,4,12.94,12.94,32.3,14.93,23.9,0.11,0.9,96.69,9.69,8.43
-37.63269,145.79811,2008,1,5,11.13,11.13,34.46,18.92,26.24,0,1.22,96.18,8.66,8.53
-37.63269,145.79811,2008,1,6,10.64,10.64,27.68,12.15,20.84,0.28,1.92,96.19,8.37,7.98
-37.63269,145.79811,2008,1,7,5.95,5.97,26.13,10.14,17.23,0,1.64,96.81,6.06,8.69
-37.63269,145.79811,2008,1,8,8.62,8.62,27,9.84,17.96,0,1.59,97.06,7.23,8.54
-37.63269,145.79811,2008,1,9,11.3,11.3,32.77,12.24,22.32,0,0.92,96.93,8.67,8.64
-37.63269,145.79811,2008,1,10,10.23,10.23,36.5,16.67,27.21,0,1.67,96.59,8.25,8.61
-37.63269,145.79811,2008,1,11,11.96,11.96,33.72,13.7,24.46,3.49,2.36,96.21,9.14,6.16
-37.63269,145.79811,2008,1,12,8.72,8.73,29.18,11.8,20.47,0.02,1.21,95.96,7.39,8.41
-37.63269,145.79811,2008,1,13,7.75,7.76,20.94,11.08,15.94,0.04,1.73,96.14,6.9,5.97
-37.63269,145.79811,2008,1,14,4.08,4.12,25.85,8.36,16.55,0,1.48,96.8,5.33,8.64
-37.63269,145.79811,2008,1,15,6.24,6.27,31.17,9.33,20.54,0.01,1.17,96.47,6.3,8.74
-37.63269,145.79811,2008,1,16,8.42,8.43,22.64,10.85,16.6,0,1.95,96.75,7.19,7.47
-37.63269,145.79811,2008,1,17,7.09,7.1,27.85,9.45,18.29,0,1.43,97.03,6.54,8.44
-37.63269,145.79811,2008,1,18,12.49,12.5,30.14,14.73,21.1,2.17,0.79,96.74,9.5,4.05
-37.63269,145.79811,2008,1,19,16.19,16.19,22.66,16.37,18.32,30.31,0.64,96.07,12.02,2.53
-37.63269,145.79811,2008,1,20,14.09,14.09,21.19,12.41,16.83,10.35,1.91,96.19,10.51,2.85
